"ATTRIBUTE_DatasetAccession","USI","file_path","scan_id","role","Cosine","Matching Peaks","Adduct","Precursor_MZ","inchikey_first_block","lib_spectrum","ChromatographyAndPhase","IonizationSourceAndPolarity","NCBITaxonomy","SampleType"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_9_240_RE5_01_43779.mzML:scan:1086","ccms_peak/blood/DM010_9_240_RE5_01_43779.mzML",1086,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_1_120_RD2_01_44112.mzML:scan:1043","ccms_peak/blood/DM018_1_120_RD2_01_44112.mzML",1043,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_12.mzML:scan:841","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_12.mzML",841,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MTBLS218","mzspec:MTBLS218:FILES/094_M1_pE_310_V2_6459_V2.mzXML:scan:984","FILES/094_M1_pE_310_V2_6459_V2.mzXML",984,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (alternating)","9606|Homo sapiens","animal"
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_07_mzML/ADNI_Go2_P07_E11.mzML:scan:1010","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_07_mzML/ADNI_Go2_P07_E11.mzML",1010,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM008_1_360_RC2_01_43747.mzXML:scan:1092","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM008_1_360_RC2_01_43747.mzXML",1092,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM017_1_240_RC1_01_44036.mzML:scan:1077","ccms_peak/blood/DM017_1_240_RC1_01_44036.mzML",1077,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR60-001_RA8_01_34969.mzML:scan:1160","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR60-001_RA8_01_34969.mzML",1160,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513680728.mzML:scan:821","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513680728.mzML",821,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/7513681402.mzML:scan:825","peak/20240323_ADRC_serum_mzML/7513681402.mzML",825,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_12.mzML:scan:841","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_12.mzML",841,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000082374","mzspec:MSV000082374:updates/2018-11-21_aaksenov_5161d44b/peak/Cirrosis/Samples/CIR42-001_RD10_01_29731.mzXML:scan:800","updates/2018-11-21_aaksenov_5161d44b/peak/Cirrosis/Samples/CIR42-001_RD10_01_29731.mzXML",800,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_9_360_RC7_01_44105.mzML:scan:1065","ccms_peak/blood/DM018_9_360_RC7_01_44105.mzML",1065,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"ST002722","mzspec:ST002722:CIR60.mzXML:scan:1322","CIR60.mzXML",1322,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_1_300_RB2_01_44025.mzML:scan:1092","ccms_peak/blood/DM018_1_300_RB2_01_44025.mzML",1092,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_1_240_RH5_01_43703.mzXML:scan:1081","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_1_240_RH5_01_43703.mzXML",1081,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513614877.mzML:scan:836","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513614877.mzML",836,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_H09.mzML:scan:1004","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_H09.mzML",1004,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/7513670748.mzML:scan:823","peak/20240323_ADRC_serum_mzML/7513670748.mzML",823,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000092699","mzspec:MSV000092699:peak/CIHR_Converted/Converted_Pos_MS2/PooledQC_Low_ddMS2.mzML:scan:2587","peak/CIHR_Converted/Converted_Pos_MS2/PooledQC_Low_ddMS2.mzML",2587,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/7513680728.mzML:scan:821","peak/20240323_ADRC_serum_mzML/7513680728.mzML",821,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000086270","mzspec:MSV000086270:ccms_peak/ADNI_Go2_Plate_07_mzXML/ADNI_Go2_P07_E11.mzML:scan:1010","ccms_peak/ADNI_Go2_Plate_07_mzXML/ADNI_Go2_P07_E11.mzML",1010,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/253411_1.mzML:scan:1008","peak/mzML/253411_1.mzML",1008,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/284114_1.mzML:scan:996","peak/mzML/284114_1.mzML",996,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM015_1_240_RH11_01_43709.mzML:scan:1064","ccms_peak/blood/DM015_1_240_RH11_01_43709.mzML",1064,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM008_1_240_RC7_01_43757.mzXML:scan:1095","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM008_1_240_RC7_01_43757.mzXML",1095,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM015_1_240_RH11_01_43709.mzXML:scan:1064","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM015_1_240_RH11_01_43709.mzXML",1064,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_360_RH9_01_43819.mzXML:scan:1058","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_360_RH9_01_43819.mzXML",1058,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000083077","mzspec:MSV000083077:ccms_peak/Plate2/PHT_20_093_Cort_1200.mzML:scan:1254","ccms_peak/Plate2/PHT_20_093_Cort_1200.mzML",1254,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MTBLS218","mzspec:MTBLS218:FILES/094_M1_pE_310_V2_6459_V2.mzXML:scan:1296","FILES/094_M1_pE_310_V2_6459_V2.mzXML",1296,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (alternating)","9606|Homo sapiens","animal"
"MSV000082744","mzspec:MSV000082744:ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH1/20160323_S00021290_P.mzXML:scan:83","ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH1/20160323_S00021290_P.mzXML",83,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR52-001_RB11_01_34984.mzML:scan:1166","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR52-001_RB11_01_34984.mzML",1166,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_14.mzML:scan:834","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_14.mzML",834,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_17.mzML:scan:837","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_17.mzML",837,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_23.mzML:scan:837","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_23.mzML",837,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513670748.mzML:scan:823","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513670748.mzML",823,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000093037","mzspec:MSV000093037:peak/mzML/229234_4.mzML:scan:1086","peak/mzML/229234_4.mzML",1086,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM015_1_060_RC10_01_43648.mzML:scan:1088","ccms_peak/blood/DM015_1_060_RC10_01_43648.mzML",1088,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513681402.mzML:scan:825","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513681402.mzML",825,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_300_RG1_01_44001.mzXML:scan:1085","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_300_RG1_01_44001.mzXML",1085,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082744","mzspec:MSV000082744:ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH2/20160328_S00021341_P.mzXML:scan:94","ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH2/20160328_S00021341_P.mzXML",94,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_9_360_RC3_01_43748.mzXML:scan:1089","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_9_360_RC3_01_43748.mzXML",1089,"parent",0.8,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM002_1_240_RH5_01_43703.mzML:scan:1081","ccms_peak/blood/DM002_1_240_RH5_01_43703.mzML",1081,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:ccms_peak/ADNI_Go2_Plate_09_mzXML/ADNI_Go2_P09_H07.mzML:scan:1022","ccms_peak/ADNI_Go2_Plate_09_mzXML/ADNI_Go2_P09_H07.mzML",1022,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_09_mzML/ADNI_Go2_P09_H07.mzML:scan:1022","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_09_mzML/ADNI_Go2_P09_H07.mzML",1022,"parent",0.8,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM017_9_360_RG2_01_43902.mzXML:scan:1106","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM017_9_360_RG2_01_43902.mzXML",1106,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MTBLS11656","mzspec:MTBLS11656:FILES/DERIVED_FILES/pos/B-119.mzXML:scan:3659","FILES/DERIVED_FILES/pos/B-119.mzXML",3659,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000091520","mzspec:MSV000091520:ccms_peak/Samples/HM1202.mzML:scan:1176","ccms_peak/Samples/HM1202.mzML",1176,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM011_9_240_RC4_01_43956.mzXML:scan:1078","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM011_9_240_RC4_01_43956.mzXML",1078,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513682553.mzML:scan:846","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513682553.mzML",846,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000093037","mzspec:MSV000093037:peak/mzML/282477_3.mzML:scan:1009","peak/mzML/282477_3.mzML",1009,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/266652_4.mzML:scan:995","peak/mzML/266652_4.mzML",995,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_24.mzML:scan:842","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_24.mzML",842,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_26.mzML:scan:835","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_26.mzML",835,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM011_9_240_RC4_01_43956.mzML:scan:1078","ccms_peak/blood/DM011_9_240_RC4_01_43956.mzML",1078,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_2.mzML:scan:836","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_2.mzML",836,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_21.mzML:scan:834","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_21.mzML",834,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MTBLS1866","mzspec:MTBLS1866:FILES/Lipidomic_COVID-19_ESI Positive/106_p.mzML:scan:487","FILES/Lipidomic_COVID-19_ESI Positive/106_p.mzML",487,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_120_RG6_01_43906.mzML:scan:1088","ccms_peak/blood/DM014_9_120_RG6_01_43906.mzML",1088,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Twins_samples/TW-CA-001_RC4_01_35974.mzML:scan:1462","ccms_peak/Blood_plasma/Twins_samples/TW-CA-001_RC4_01_35974.mzML",1462,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082382","mzspec:MSV000082382:peak/mzxml/Leaf4_control_1.mzXML:scan:1084","peak/mzxml/Leaf4_control_1.mzXML",1084,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/7513675918.mzML:scan:845","peak/20240323_ADRC_serum_mzML/7513675918.mzML",845,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000093037","mzspec:MSV000093037:peak/mzML/234187_2.mzML:scan:1027","peak/mzML/234187_2.mzML",1027,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/220564_2.mzML:scan:1031","peak/mzML/220564_2.mzML",1031,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_1_120_RE4_01_44126.mzML:scan:1028","ccms_peak/blood/DM018_1_120_RE4_01_44126.mzML",1028,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_9_120_RG6_01_43906.mzXML:scan:1088","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_9_120_RG6_01_43906.mzXML",1088,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"ST001715","mzspec:ST001715:Omeprazole_24_2_hilicpos_fusion.mzXML:scan:519","Omeprazole_24_2_hilicpos_fusion.mzXML",519,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000089558","mzspec:MSV000089558:peak/Sample_mzML/Mouse_Milk/354_13.mzML:scan:297","peak/Sample_mzML/Mouse_Milk/354_13.mzML",297,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000089558","mzspec:MSV000089558:ccms_peak/Samples_raw/Mouse_milk/354_13.mzML:scan:297","ccms_peak/Samples_raw/Mouse_milk/354_13.mzML",297,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"10090|Mus musculus","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM010_9_360_RA4_01_43832.mzXML:scan:1121","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM010_9_360_RA4_01_43832.mzXML",1121,"parent",0.79,3,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_9.mzML:scan:832","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_9.mzML",832,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,"9606|Homo sapiens","animal"
"MSV000093037","mzspec:MSV000093037:peak/mzML/212617_3.mzML:scan:1017","peak/mzML/212617_3.mzML",1017,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/212617_2.mzML:scan:1010","peak/mzML/212617_2.mzML",1010,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
"ST002722","mzspec:ST002722:CIR60.mzXML:scan:1040","CIR60.mzXML",1040,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"ST002722","mzspec:ST002722:CIR60.mzXML:scan:1063","CIR60.mzXML",1063,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"ST002722","mzspec:ST002722:CIR60.mzXML:scan:1009","CIR60.mzXML",1009,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MTBLS218","mzspec:MTBLS218:FILES/094_M1_pE_310_V2_6459_V2.mzXML:scan:1248","FILES/094_M1_pE_310_V2_6459_V2.mzXML",1248,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072","normal phase (HILIC)","electrospray ionization (alternating)","9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM017_9_360_RG2_01_43902.mzML:scan:1106","ccms_peak/blood/DM017_9_360_RG2_01_43902.mzML",1106,"parent",0.79,4,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","MSBNK-BAFG-CSL2311109072",NA,NA,NA,NA
